speaker_id,utterance,emotion,v,a,d,emo_evo,start,end
Ses04M_impro04_M005,"Yeah, I tried that.  And there was like, yeah, like I did like one thing once.  But, like, that's not -- it doesn't last very long.  And it's not enough to live on.",fru,2.6667,3.0,2.6667,"[['fru'], ['fru'], ['fru']]",59.75,69.33
Ses04M_impro04_F003,"Right, but you have -- I mean, you have to keep on them.  You have to keep calling and reminding them that you're still looking and",neu,3.0,3.0,3.0,"[['neu'], ['neu'], ['neu']]",69.0,74.24
Ses04M_impro04_F004,"I mean, you have to be really aggressive about it.",neu,3.0,2.6667,2.6667,"[['neu'], ['neu'], ['neu']]",74.24,76.81
Ses04M_impro04_M006,"Yeah, I do.  I do.  You don't understand.",fru,2.3333,3.6667,3.0,"[['fru'], ['fru'], ['fru']]",73.74,75.94
Ses04M_impro04_M007,I- You don't understand. I don't have a job.  All- My job is to look for a job.  I don't do anything else.,fru,2.0,3.3333,3.0,"[['fru'], ['fru'], ['fru']]",75.94,82.2055
Ses04M_impro04_M008,"But, like, it's been years now and I just can't seem to get anything that really fits.  It's just it -- I -- it drives me absolutely insane.",fru,2.0,3.3333,2.6667,"[['fru'], ['fru'], ['fea']]",82.2472,90.87
Ses04M_impro04_F005,"Well, I mean, if it's that bad, maybe you're gonna have to take something that doesn't really fit, you know.  Like maybe you'll have to do something else for a while.  Find a new field, new skill.",neu,3.3333,2.6667,3.0,"[['neu'], ['neu'], ['neu']]",89.52,99.51
Ses04M_impro04_M009,"No, no, no, no, no.  I can't- I can't do that.  I can't, I- because if I'm not- if I'm not- if I'm not doing something that I love, then I can't -- I can't- I mean it's- what's the point?",fru,2.6667,3.3333,3.0,"[['fru'], ['fru'], ['fru']]",98.52,109.42
Ses04M_impro04_F006,"Well then you're choosing to be unemployed, really.",neu,3.0,2.0,3.3333,"[['fru'], ['neu'], ['neu']]",109.09,111.63
Ses04M_impro04_M010,I'm not choosing. I'm not-,fru,2.0,4.0,3.3333,"[['fru'], ['fru'], ['fru', 'ang']]",113.38,115.61
Ses04M_impro04_F007,"If you're not willing to try and work with it and find something and, you know, I mean, there are things you could do.",neu,3.0,2.6667,3.6667,"[['fru'], ['neu'], ['neu']]",111.63,118.5
Ses04M_impro04_M011,"No, but I'm try- but like all the things that I-it's like I apply to all these places and none of them",fru,2.3333,4.0,2.3333,"[['fru'], ['fru'], ['fru']]",116.21,122.44
Ses04M_impro04_M012,"-- I mean, I don't understand.  It's like -- I mean, I feel like I'm qualified enough.  I just don't understand.  Like, I mean, it's just like a matter of circumstance, but it's been three years, you know, three years.",fru,2.3333,3.6667,3.0,"[['fru'], ['fru'], ['fru']]",122.44,133.2
Ses04M_impro04_F008,"Well maybe, you know, your luck it is just down and the market for your particular field is down and maybe you just need to look into doing something else for a while.",neu,3.3333,2.3333,3.3333,"[['neu'], ['neu'], ['neu']]",131.95,141.64
Ses04M_impro04_M013,This is stupid.,fru,1.6667,3.3333,2.3333,"[['fru'], ['fru'], ['fru', 'ang']]",141.18,143.78
Ses04M_impro04_F009,"I mean, I'm not saying that you should, you know--",neu,3.3333,2.6667,2.3333,"[['neu'], ['neu'], ['neu']]",144.61,147.65
Ses04M_impro04_M014,"You know what, this is your fault.",fru,2.3333,3.0,3.6667,"[['fru'], ['fru'], ['fru', 'dis', 'ang']]",147.34,149.5
Ses04M_impro04_F010,Excuse me?,sur,2.6667,3.3333,3.0,"[['fru'], ['sur'], ['sur']]",149.09,150.41
Ses04M_impro04_M015,It's your fault 'cause -cause you always told me to- to do this and I did that instead.  And I didn't take your advice and - and- but you sort of were like were telling--,fru,4.0,3.0,3.3333,"[['fru'], ['fru'], ['fru', 'ang']]",150.03,161.47
Ses04M_impro04_F011,It's my fault 'cause you didn't do what I told you to?,neu,3.0,2.6667,3.0,"[['neu'], ['neu'], ['sur']]",160.11,162.83
Ses04M_impro04_M016,"Yeah, exactly.",fru,4.0,3.3333,3.3333,"[['fru'], ['fru'], ['ang']]",161.82,163.49
Ses04M_impro04_F012,Well that sounds like your fault.,neu,3.0,2.0,3.0,"[['oth'], ['neu'], ['neu']]",163.05,164.83
Ses04M_impro04_M017,Yeah.,fru,3.0,3.0,3.0,"[['fru', 'ang'], ['neu'], ['fru']]",164.27,165.55
Ses04M_impro04_F013,You didn't do what I told you to do.,neu,4.0,3.0,3.0,"[['oth'], ['neu'], ['neu']]",165.39,168.72
Ses04M_impro04_M018,That's 'cause you always tell me to do the wrong thing.  And I thought this time it was -- I was gonna be right by going with the opposite thing. So it's your fault because,fru,4.0,3.0,2.6667,"[['fru'], ['fru'], ['neu']]",168.38,177.76
Ses04M_impro04_M019,"-because you were always wrong and-and-and this time you were right. And-and I didn't -- yeah, that's why.",fru,4.0,3.3333,3.0,"[['fru'], ['fru'], ['fru']]",177.79,185.78
Ses04M_impro04_F014,That's amazing logic that you managed to turn that around and make it my fault.,xxx,4.0,3.3333,3.0,"[['hap'], ['sur'], ['neu']]",185.43,189.32
Ses04M_impro04_M020,"Well, I mean, it makes sense, doesn't it, hmm?",neu,3.6667,3.0,2.3333,"[['fru'], ['neu'], ['neu']]",188.77,191.83
Ses04M_impro04_F015,I think maybe you can't get employed because you aren't willing to take responsibility for your own actions.,neu,3.3333,2.6667,3.3333,"[['hap'], ['neu'], ['neu']]",190.59,195.43
Ses04M_impro04_M021,That's not true.  I take responsibility for my own actions.,neu,2.6667,2.6667,2.3333,"[['fru'], ['neu'], ['neu']]",195.3,199.72
Ses04M_impro04_F016,Really?  Whose fault is it you don't have a job?,neu,3.3333,2.6667,3.6667,"[['hap'], ['neu'], ['neu']]",198.9,201.9
Ses04M_impro04_M022,Yours.  I don't--,neu,4.0,2.0,2.6667,"[['fru'], ['neu'], ['neu']]",202.2,205.9
Ses04M_impro04_F017,[LAUGHTER],neu,4.6667,3.6667,2.0,"[['oth'], ['neu'], ['neu']]",203.47,204.9301
Ses04M_impro04_F018,"You see what you just did there, though?",xxx,3.6667,3.3333,3.3333,"[['oth'], ['neu'], ['sur']]",205.9042,208.68
Ses04M_impro04_M023,"I had- No, I don't.  I'm sorry.  I just totally screwed this one up.  You can stop it I guess.",oth,4.6667,2.6667,1.6667,"[['oth'], ['neu'], ['oth']]",208.3393,216.51
Ses04F_impro04_M000,Hey.  Get out of the way.  I'm watching TV.,xxx,2.0,3.0,3.5,"[['fru'], ['ang'], ['neu']]",6.65,11.05
Ses04F_impro04_F000,That's helpful.,neu,4.0,2.5,3.0,"[['exc'], ['neu'], ['neu']]",11.81,15.6242
Ses04F_impro04_F001,I just don't think I can do this anymore.  It's been a really long time and it's not like I'm not trying.,fru,2.0,3.0,4.0,"[['exc', 'fru'], ['fru'], ['fru']]",15.85,25.22
Ses04F_impro04_M001,Well I guess you're not trying hard enough.,neu,3.0,3.0,3.0,"[['exc'], ['neu'], ['neu']]",25.51,28.58
Ses04F_impro04_F002,I am try-  it's been three years,fru,1.5,3.5,4.0,"[['fru'], ['fru'], ['fru']]",28.23,33.9952
Ses04F_impro04_F003,and I have gone everywhere I can think of.  I have given resumes.  I have done interviews.  I've tried to pull in favors.  I've asked everybody I know for help.  I don't know what else to do.,fru,1.5,4.0,4.5,"[['fru'], ['fru'], ['fru']]",34.02,46.01
Ses04F_impro04_M002,"Just, I don't know, maybe you're not smart enough.",neu,2.5,2.5,3.0,"[['fru'], ['neu'], ['neu']]",46.28,51.95
Ses04F_impro04_M003,I mean I don't know just go out and keep trying. Just-,neu,3.0,2.5,3.0,"[['fru'], ['neu'], ['neu']]",53.18,57.65
Ses04F_impro04_M004,I don't know.,neu,3.0,2.0,2.0,"[['fru'], ['neu'], ['neu']]",58.04,59.93
Ses04F_impro04_F004,"Okay but I've been trying for three years.  Three years and I haven't gotten a bite much less actually gotten hired, and I am smart enough.  Thank you very much.",fru,1.5,5.0,4.5,"[['ang'], ['fru'], ['fru']]",58.36,67.8
Ses04F_impro04_M005,"Hey.  Look, I mean- you know.",neu,2.5,2.5,2.0,"[['fru'], ['neu'], ['neu']]",67.44,69.95
Ses04F_impro04_F005,I'm really good at what I do.  I just don't know how to make someone else see that.,ang,1.0,4.0,4.5,"[['ang'], ['ang'], ['fru', 'ang']]",69.61,74.77
Ses04F_impro04_M006,Look bananas don't grow overnight.  Okay.,neu,2.5,2.5,3.5,"[['fru'], ['neu'], ['neu']]",74.48,77.55
Ses04F_impro04_F006,What?  Who says that?  Bananas don't grow overnight.,ang,1.5,4.5,4.0,"[['ang'], ['ang'], ['fru', 'ang']]",77.27,80.93
Ses04F_impro04_M007,You need that- Time-,neu,3.0,2.5,2.5,"[['fru'], ['neu'], ['neu']]",77.58,79.51
Ses04F_impro04_M008,"You know- You need to just- you need, I mean it takes time to get a good job.  I mean-",neu,2.5,2.5,3.5,"[['fru'], ['neu'], ['neu']]",79.51,84.22
Ses04F_impro04_F007,Okay.  I think three years is a little excessive.,fru,2.0,3.0,4.0,"[['fru'], ['ang'], ['fru']]",84.05,87.53
Ses04F_impro04_M009,"look at me, like, you know. I mean, Hey, I- it took me, you know, like six years to get where I am now. I mean-",neu,3.0,3.5,3.5,"[['fru'], ['neu'], ['neu']]",84.23,91.14
Ses04F_impro04_F008,"Yeah but you weren't unemployed for three years trying to find any job.  I mean at this point I'm going to go drive a cab or, you know, work at the gas station or something.  I don't even- I don't know what to do anymore.",ang,2.0,4.0,5.0,"[['ang'], ['ang'], ['fru']]",90.04,103.04
Ses04F_impro04_M010,I don't know.  I mean whatever.,fru,3.0,2.5,2.5,"[['fru'], ['fru'], ['neu']]",102.93,107.31
Ses04F_impro04_F009,Nothing I'm trying seems to work. Just-,fru,1.5,4.5,4.5,"[['fru'], ['ang'], ['fru']]",107.04,110.77
Ses04F_impro04_M011,Clearly.,xxx,3.0,2.5,3.0,"[['fru'], ['ang'], ['neu']]",110.47,111.77
Ses04F_impro04_F010,Okay that's helpful.  Thanks.,xxx,1.5,3.5,4.5,"[['fru'], ['ang'], ['fru', 'ang']]",111.48,114.58
Ses04F_impro04_M012,Look I'm sorry okay. It's just-,xxx,2.5,2.5,3.0,"[['fru'], ['ang'], ['oth']]",113.36,115.73
Ses04F_impro04_F011,Clearly everything you're doing is completely wrong.,ang,1.5,4.0,4.5,"[['ang'], ['ang'], ['fru', 'ang']]",114.6,117.48
Ses04F_impro04_M013,"I mean, well I mean i don't know; it doesn't really affect my life, you know.",neu,2.5,2.5,3.0,"[['fru'], ['neu'], ['neu']]",116.65,120.46
Ses04F_impro04_F012,Well don't you understand that this is-,fru,1.5,4.0,4.0,"[['ang'], ['fru'], ['fru']]",120.4504,125.79
Ses04F_impro04_M014,"Yeah, I understand, but-",neu,3.0,2.5,3.0,"[['fru'], ['neu'], ['neu']]",125.37,127.4
Ses04F_impro04_F013,I don't even- I mean you have to have some kind of an idea.  Something you could possibly throw out there that I could maybe use.,ang,1.5,4.5,4.5,"[['ang'], ['ang'], ['fru']]",125.86,132.94
Ses04F_impro04_M015,"I don't know. Well like, I don't know. I mean-",neu,2.5,2.5,2.0,"[['fru'], ['neu'], ['neu']]",129.42,132.1
Ses04F_impro04_F014,I mean it's not like this is an,ang,1.5,4.5,4.5,"[['ang'], ['ang'], ['fru']]",132.94,134.9
Ses04F_impro04_F015,extreme request.  I want to find a job.  Everybody wants to find a job. It's really not that.,ang,1.5,4.5,4.5,"[['ang'], ['ang'], ['fru']]",134.9,140.81
Ses04F_impro04_M016,Clearly- cle- clearly you're doing something wrong.,neu,3.0,2.0,3.0,"[['fru'], ['neu'], ['neu']]",138.21,141.88
Ses04F_impro04_F016,"Okay. Okay, Fine.",ang,2.0,4.0,3.5,"[['ang'], ['ang'], ['fru']]",141.54,143.6
Ses04F_impro04_M017,"'Cause if you've been looking, you've been applying for jobs for three years. And-",neu,3.0,2.5,3.5,"[['fru'], ['neu'], ['neu']]",141.91,147.77
Ses04F_impro04_F017,Okey So I'm doing something wrong.  What am I doing wrong?,ang,1.5,4.0,4.0,"[['ang'], ['ang'], ['fru']]",143.61,147.25
Ses04F_impro04_F018,I'm really good at what I do.  I'm smart.  I'm trained.  I have the education.  I'm talented.  I cannot-,ang,1.5,4.5,4.5,"[['ang'], ['ang'], ['fru']]",147.35,154.25
Ses04F_impro04_M018,Are you- I mean do you like get dressed up and everything when you go to the job interview?,neu,3.0,2.5,2.5,"[['fru'], ['neu'], ['neu']]",153.9,160.94
Ses04F_impro04_F019,Well yeah I mean I like take a shower and stuff.,fru,2.0,3.5,3.0,"[['fru'], ['ang'], ['fru']]",158.66,162.2
Ses04F_impro04_M019,"And you like- you know, you shave your legs and everything?",neu,3.5,2.5,3.0,"[['fru'], ['neu'], ['neu']]",161.85,166.64
Ses04F_impro04_F020,[LAUGHTER] Yeah.  Usually.,fru,4.0,3.0,3.5,"[['fru'], ['ang'], ['fru']]",165.48,169.29
Ses04F_impro04_M020,"and I want- I mean you know you've got to, like, do your hair.  I mean- I don't know, it's like,",neu,2.5,3.0,3.0,"[['fru'], ['neu'], ['neu']]",167.43,171.54
Ses04F_impro04_F021,"Yeah, I- I make my",fru,2.0,4.0,4.5,"[['fru'], ['ang'], ['fru']]",170.23,173.07
Ses04F_impro04_F022,I make myself very presentable before I go to any kind of interview.,fru,2.0,3.5,4.0,"[['fru'], ['fru'], ['fru']]",174.56,179.7
Ses04F_impro04_M021,"you know what I mean? You know, it's like they say presentation is, like eighty percent.",neu,2.5,3.0,3.0,"[['fru'], ['neu'], ['neu']]",171.54,176.83
Ses04F_impro04_M022,or some- some large percent of- of success.,neu,3.0,2.5,2.5,"[['fru'], ['neu'], ['neu']]",177.33,183.36
Ses04F_impro04_F023,"Uhuh. Uhuh. Yeah, yeah. Good quote.",fru,2.5,3.0,3.5,"[['fru'], ['ang'], ['fru']]",181.09,185.36
Ses04F_impro04_M023,"Because I don't know I mean just, you know, just keep- keep- keep at it.  Keep trying.  Go-",neu,3.0,3.0,2.5,"[['fru'], ['neu'], ['neu']]",183.92,190.69
Ses04F_impro04_F024,Buck-O. That's really helpful.  Just keep chugging along.  The little engine that could.,fru,2.5,4.0,4.0,"[['fru'], ['ang'], ['fru']]",190.3,197.98
Ses04F_impro04_M024,"What do you want me to? Look, Hey look if I could- Don't get all sassy.",xxx,2.5,3.0,3.5,"[['fru'], ['ang'], ['oth']]",193.64,200.0
Ses04F_impro04_F025,Well you- just you're doing something wrong.,ang,2.0,4.0,4.0,"[['ang'], ['ang'], ['fru']]",198.58,202.71
Ses04F_impro04_M025,"Look if I could give you a job,if I could give you a job I would but I mean I'm not in that position. I'm-",fru,2.5,3.0,3.5,"[['fru'], ['neu'], ['fru']]",200.23,205.99
Ses04F_impro04_F026,Well maybe you could help.  I mean you've got a job.  I'm willing to look outside of my realm.  I could try something else.,fru,2.5,4.0,4.0,"[['fru'], ['ang'], ['fru']]",203.86,211.32
Ses04F_impro04_M026,"Hey, I'd love to help you but I- you don't have the kind of training that I-",neu,2.5,3.0,3.0,"[['fru'], ['neu'], ['neu']]",210.56,215.33
Ses04F_impro04_F027,I'll get it.  I just need a job.  I don't care what it is.,fru,2.0,3.5,4.5,"[['fru'], ['fru'], ['fru']]",214.23,218.92
Ses04F_impro04_M027,"So, go to McDonalds.",fru,2.5,3.0,3.0,"[['fru'], ['fru'], ['neu']]",217.72,219.71
Ses04F_impro04_F028,Well I mean I need to make a little bit more than the minimum wage fry flipper.,fru,1.5,3.5,3.5,"[['fru'], ['ang'], ['fru']]",219.28,223.6
Ses04F_impro04_M028,Well you've got to start somewhere.  I mean-,neu,3.0,3.0,3.0,"[['fru'], ['neu'], ['neu']]",223.31,226.14
Ses04F_impro04_F029,I did start somewhere.  I worked my way up.  I'm not going to start at the bottom again.,fru,2.0,4.5,4.5,"[['fru'], ['fru'], ['fru']]",225.26,231.63
Ses04F_impro04_M029,Well you're going to have to.  You don't really have an option.  What's your problem?,fru,2.5,3.0,3.5,"[['fru'], ['fru'], ['neu']]",231.48,238.26
Ses04F_impro04_F030,What's my problem?  What's my problem? I don't have a job.,ang,1.5,4.5,5.0,"[['ang'], ['ang'], ['fru']]",238.06,244.24
Ses04F_impro04_M030,I don't know it's like I'm trying to be-,neu,3.0,3.0,3.0,"[['fru'], ['neu'], ['neu']]",241.4,244.35
Ses04F_impro04_F031,I thought I was pretty clear about what the problem was.,ang,1.5,4.0,4.5,"[['ang'], ['ang'], ['fru']]",245.78,249.39
Ses04F_impro04_M031,I'm trying to be helpful.,neu,3.5,2.5,3.0,"[['fru'], ['neu'], ['neu']]",244.39,246.65
Ses04F_impro04_M032,"I'm trying to be helpful and you're just, like, coming at me with, like, attacks.",xxx,2.5,3.0,3.0,"[['fru'], ['ang'], ['neu']]",247.43,251.3448
Ses04F_impro04_F032,Well maybe you could be a little helpful.  I mean obviously you don't have any problems so would it really take so much time out of your day to just go ahead and help somebody else.,fru,1.5,4.0,4.5,"[['fru'], ['ang'], ['fru']]",251.21,259.49
Ses04F_impro04_M033,I'm trying to watch TV.,neu,2.5,2.0,3.0,"[['fru'], ['neu'], ['neu']]",254.13,256.39
Ses04F_impro04_M034,I'm trying to watch TV. TV.,xxx,3.0,2.5,3.0,"[['fru'], ['ang'], ['neu']]",259.0733,263.11
Ses04F_impro04_F033,That's important.  That's really important.,fru,1.5,3.0,4.0,"[['fru'], ['ang'], ['fru']]",262.7,265.43
Ses04F_script01_3_F000,You're the only one I know who loves his parents.,xxx,4.0,2.5,3.5,"[['fru'], ['hap'], ['neu']]",4.34,7.78
Ses04F_script01_3_M000,I know it went out of style didn't it?,xxx,3.0,3.0,3.0,"[['ang'], ['hap'], ['neu']]",7.3178,10.17
Ses04F_script01_3_F001,It's okay.  It's a good thing.,xxx,4.0,3.5,3.5,"[['exc'], ['hap'], ['neu']]",9.76,12.65
Ses04F_script01_3_F002,You know it's lovely here.  The air is sweet.,xxx,4.0,3.0,3.5,"[['exc'], ['hap'], ['neu']]",12.84,17.72
Ses04F_script01_3_M001,You're not sorry you came.,xxx,3.0,2.5,2.5,"[['fru'], ['sad'], ['neu']]",17.41,19.96
Ses04F_script01_3_F003,"Not sorry, no but I'm not staying.",xxx,2.5,3.0,3.5,"[['fru'], ['hap'], ['neu']]",19.35,24.88
Ses04F_script01_3_M002,Why?,xxx,2.5,3.0,2.5,"[['fru'], ['sad'], ['neu']]",24.39,25.96
Ses04F_script01_3_F004,"In the first place, your mother as much as told me to go.",xxx,3.0,2.5,3.5,"[['fru'], ['sad'], ['neu']]",25.4981,29.28
Ses04F_script01_3_M003,Well.,xxx,2.5,3.0,3.0,"[['fru'], ['sad'], ['neu']]",28.8,30.06
Ses04F_script01_3_F005,You saw that and you- you've been kind of-,xxx,2.0,3.5,3.0,"[['fru'], ['sad'], ['neu']]",29.66,33.2
Ses04F_script01_3_M004,What?,ang,2.0,3.0,3.0,"[['ang'], ['ang'], ['fru']]",32.72,33.89
Ses04F_script01_3_F006,Well kind of embarrassed ever since I got here.,xxx,2.0,3.5,4.0,"[['fru'], ['sad'], ['neu']]",33.36,37.83
Ses04F_script01_3_M005,The trouble is I planned on sneaking up on you over a period of a week or so but they take it for granted that we're all set.,xxx,2.5,3.0,3.5,"[['fru'], ['sad'], ['neu']]",37.3604,44.8877
Ses04F_script01_3_F007,"I knew they would, your mother anyway.",xxx,4.0,2.5,4.0,"[['fru'], ['hap'], ['neu']]",44.32,47.89
Ses04F_script01_3_M006,How did you know?,xxx,2.5,2.0,3.0,"[['fru'], ['sad'], ['neu']]",47.29,49.0651
Ses04F_script01_3_F008,From her point of view why else would I come?,xxx,2.5,2.5,3.5,"[['fru'], ['sad'], ['neu']]",48.54,52.07
Ses04F_script01_3_M007,Wouldn't you want to?,xxx,3.0,2.5,2.0,"[['fru'], ['sur'], ['neu']]",51.62,54.6613
Ses04F_script01_3_M008,I guess you know this is why I asked you to come.,neu,3.0,2.5,3.5,"[['fru'], ['neu'], ['neu']]",55.0554,59.75
Ses04F_script01_3_F009,I guess this is why I came.,hap,4.0,2.5,3.5,"[['fru', 'sad'], ['hap'], ['hap']]",59.67,62.6615
Ses04F_script01_3_M009,"Ann, I love you.  I love you a great deal.  I love you.",hap,3.5,3.0,4.5,"[['hap'], ['hap'], ['exc', 'hap']]",62.25,70.7011
Ses04F_script01_3_M010,I have no imagination that's all I know to tell you.,hap,3.0,3.0,4.0,"[['hap'], ['hap'], ['hap']]",71.62,79.3318
Ses04F_script01_3_M011,I'm embarrassing you.  I didn't want to tell it to you here.  I,hap,2.5,3.5,3.0,"[['hap'], ['sad'], ['hap']]",79.5288,84.3762
Ses04F_script01_3_M012,"wanted some place we'd never been, a place where we'd be brand new to each other.",xxx,2.0,2.5,3.5,"[['exc'], ['sad'], ['hap']]",84.4157,90.9
Ses04F_script01_3_M013,"You think this is wrong, this chair, this yard.  I want you to be ready for me.  I don't want to win you away from anything.",xxx,2.5,4.0,4.0,"[['exc'], ['sad'], ['hap']]",90.93,100.35
Ses04F_script01_3_F010,"Chris, I've been ready a long, long time.",hap,3.5,3.5,4.0,"[['exc'], ['hap'], ['hap']]",99.83,103.94
