speaker,utt_id,utterance,emotion,sentiment,eda1,eda2,eda3,eda4,eda5,EDA,all_match,con_match,match
b'A',A,b'-- {C and } we were just not exposed to the personal lives of these persons. /',A,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'B',B,b'Uh-huh.  /',B,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'A',A,"b""{C And } I couldn't help thinking [ when that last quest-, + {A it was a funny question } --""",A,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'B',B,b'Uh-huh. /',B,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'B',B,b'Uh-huh.  /',B,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'B',B,b'Yeah.  /',B,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'B',B,"b'Yeah,   /'",B,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'B',B,b'that makes sense. /',B,,ba,sv,sv,sv,sv,sv,AllNotMatch,ConMatch,NotMatch
b'A',A,b'{F Um. } /',A,,%,b,%,%,%,%,AllNotMatch,ConMatch,NotMatch
b'B',B,"b""{C Because } you start prying in people's private lives, you ruin their lives as well as, -/""",B,,sv,sv,sv,sv,sv,sv,AllMatch,NotConMatch,NotMatch
b'A',A,"b""That's right.   /""",A,,aa,aa,aa,aa,aa,aa,AllMatch,NotConMatch,NotMatch
b'B',B,"b""{C And } sometimes, {D you know, } I don't even know how much of a difference it really makes, {D you know. } /""",B,,sd,sd,sd,sv,sv,sv,AllNotMatch,ConMatch_eda5_eda4_con,NotMatch
b'A',A,b'Yeah.   /',A,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'B',B,"b'{E I mean, } I guess in some cases, {D sure } we care about what they did in the past --  /'",B,,sv,sv,sv,sv,sv,sv,AllMatch,NotConMatch,NotMatch
b'A',A,b'Uh-huh.  /',A,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'B',B,"b""-- {C but, } {F uh, } sometimes, I don't know --  /""",B,,h,h,h,h,h,h,AllMatch,NotConMatch,NotMatch
b'A',A,b'Uh-huh.  /',A,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'B',B,b'-- I think it gets in the way of the better judgment.  /',B,,sv,sv,sv,sv,sv,sv,AllMatch,NotConMatch,NotMatch
b'B',B,"b""{E I mean } just because you did something in the past doesn't mean he's not a good enough person to be a politician. /""",B,,sv,sv,sv,sv,sv,sv,AllMatch,NotConMatch,NotMatch
b'A',A,"b""[[ I, + I, ] + I ] agree with that [ and, + {F uh, } and ] also that if the results that they're putting out and what they actually seem to be accomplishing by --""",A,,sv,sv,sv,sv,sv,sv,AllMatch,NotConMatch,NotMatch
b'B',B,b'Uh-huh. /',B,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'B',B,b'Uh-huh.  /',B,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'B',B,b'<Laughter>.',B,,x,x,x,x,x,x,AllMatch,NotConMatch,NotMatch
b'A',A,b'<Laughter>.',A,,x,x,x,x,x,x,AllMatch,NotConMatch,NotMatch
b'B',B,"b""That's it.  /""",B,,sv,aa,sd,sd,aa,sd,AllNotMatch,ConMatch_eda4_eda3_con,NotMatch
b'A',A,"b'{C And, } {F uh } --'",A,,sd,sd,sv,sd,sd,sd,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'B',B,b'Uh-huh. /',B,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'B',B,b'Yeah.   /',B,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'A',A,"b""[[ The, + that's, ] + that's ] the thing that, - /""",A,,sd,%,sd,%,sv,%,AllNotMatch,NotConMatch,ConfMatchOnlyTwo12
b'A',A,"b""{F uh, } things that you don't know --""",A,,sv,sv,sv,sv,sv,sv,AllMatch,NotConMatch,NotMatch
b'B',B,b'Uh-huh. /',B,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'B',B,b'Yeah.   /',B,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'A',A,"b'People could say, {F oh, } they do it,  /'",A,,sv,sd,sd,sd,sd,sd,AllNotMatch,ConMatch,NotMatch
b'A',A,"b'{C so, } I guess, {D you know, } - /'",A,,%,%,sd,%,%,%,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'A',A,"b'{C but, } as soon as things do get public --'",A,,sv,sv,sv,sv,sd,sv,AllNotMatch,ConMatch_eda4_eda3_strong,NotMatch
b'B',B,b'Uh-huh. /',B,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'B',B,b'{F Um } <<faint>>. /',B,,%,%,%,%,%,%,AllMatch,NotConMatch,NotMatch
b'A',A,"b'{D So, } sometimes I ask myself, what are, {F uh, } people doing that are in the media --'",A,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'B',B,b'Uh-huh.   /',B,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'A',A,"b""it seems that one of the first thing that's done is to dig up any kind of a thing they can on them --""",A,,sv,sv,sv,sd,sv,sv,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'B',B,b'Uh-huh.   /',B,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'B',B,"b'{F Oh, } yeah <laughter>  /'",B,,aa,b,b,b,b,b,AllNotMatch,ConMatch,NotMatch
b'B',B,"b""I guess it's what sells newspapers, {D you know. } /""",B,,sd,sv,sd,sv,sd,sd,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'A',A,"b""It's a very low way of living.   /""",A,,sv,sv,sv,sv,sv,sv,AllMatch,NotConMatch,NotMatch
b'B',B,b'Uh-huh.   /',B,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'A',A,"b'{F Uh, } {D so, } - /'",A,,%,%,%,%,%,%,AllMatch,NotConMatch,NotMatch
b'A',A,"b""[[[ {C a-, } + {C and, } ] + {C and, } ] + {C and } ] as far as, {F uh, } {D you know, } myself having any particular personal, {F uh, } knowledge or insight into politics or politicians, [ it, + I'm ] not terribly involved in it. /""",A,,sd,sd,sd,sd,%,sd,AllNotMatch,ConMatch_eda4_eda3_strong,NotMatch
b'B',B,b'Uh-huh <<faint>>. /',B,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'A',A,b'Just in a very cursory way.  /',A,,sv,sd,sv,sv,sv,sv,AllNotMatch,ConMatch,NotMatch
b'B',B,b'Right.  /',B,,b,b,aa,b,b,b,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'A',A,b'I vote  /',A,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'A',A,"b'{C and } I, {D you know, } try to do whatever I can on the little local area,  /'",A,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'A',A,"b'{C but, } [[[ I, + I, ] + i-, ] + it ] just is not one of the things that I have, {F uh, } placed, {F uh, } {F uh, } [ a, + a ] lot of my particular time and effort --'",A,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'B',B,b'Yeah.   /',B,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'A',A,"b'{C so, } [ I, + I ] always feel very outside --'",A,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'B',B,b'Uh-huh.   /',B,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'B',B,b'Yeah.  /',B,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'A',A,"b'{C But, } {F uh, }  -/'",A,,%,%,%,%,%,%,AllMatch,NotConMatch,NotMatch
b'B',B,b'I am kind of the same way.    /',B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'B',B,b'I just kind of read the paper --',B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'A',A,b'Yeah.  /',A,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'A',A,b'Uh-huh. /',A,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'A',A,"b'Yeah,   /'",A,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'A',A,b'right.   /',A,,b,aa,b,b,b,b,AllNotMatch,ConMatch,NotMatch
b'B',B,"b""-- {C but } I don't really play an active role  --""",B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'A',A,"b'Yeah,   /'",A,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'A',A,"b'{F uh, } /'",A,,%,%,%,%,%,%,AllMatch,NotConMatch,NotMatch
b'A',A,"b'{F Uh, } uh-huh.  /'",A,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'A',A,"b""[ I'm not, + I'm not ] in there,  /""",A,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'A',A,"b""I'm not one of those, {F uh, } {D you know, } volunteers that's down at headquarters and whatever, {F uh, } although I admire the people that do that  /""",A,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'A',A,b'{C and } they certainly do get inside information -- /',A,,sv,sv,sv,sd,sd,sd,AllNotMatch,ConMatch_eda5_eda4_con,NotMatch
b'B',B,b'Uh-huh. /',B,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'A',A,"b'-- {C and, } {F uh, } of course, the better you know a person that might be affiliated with that kind --'",A,,sv,sv,sv,sv,sv,sv,AllMatch,NotConMatch,NotMatch
b'B',B,b'Right.  /',B,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'B',B,b'Right.  /',B,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'B',B,b'Uh-huh. /',B,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'A',A,"b'{C But } the media insight, as you said, - /'",A,,sv,%,sd,sv,sd,sd,AllNotMatch,ConMatch_eda5_eda3_con,NotMatch
b'A',A,b'I just kind of read and <lipsmack> kind of be aware -- /',A,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'B',B,b'Yeah.   /',B,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'A',A,"b""-- {C and then, } {F uh, } I don't like to make a whole lot of, {F uh, } judgment [ m-, + myself -- ]""",A,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'B',B,b'Yeah.  /',B,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'A',A,b'((Okay)). /',A,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'B',B,"b'All right,  /'",B,,fc,fc,b,fc,b,b,AllNotMatch,ConMatch_eda5_eda3_con,NotMatch
b'B',B,"b'well d-, d-, do you play any musical instruments or, -/'",B,,qy,qy,qy,qy,qy,qy,AllMatch,NotConMatch,NotMatch
b'A',A,"b'No,  /'",A,,nn,nn,nn,nn,nn,nn,AllMatch,NotConMatch,NotMatch
b'A',A,"b""I don't play any.  /""",A,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'A',A,b'I used to.   /',A,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'B',B,"b'Oh well, -/'",B,,%,%,%,b,b,b,AllNotMatch,ConMatch_eda5_eda4_con,NotMatch
b'A',A,b'I think everybody took piano lessons  /',A,,sv,sd,sd,sd,sd,sd,AllNotMatch,ConMatch,NotMatch
b'A',A,"b'so, -/'",A,,%,%,%,%,%,%,AllMatch,NotConMatch,NotMatch
b'B',B,"b'Everybody,  /'",B,,sd,aa,bf,b,ba,xx,AllNotMatch,NotConMatch,NotMatch
b'B',B,b'sure.  /',B,,b,aa,aa,aa,aa,aa,AllNotMatch,ConMatch,NotMatch
b'B',B,"b'I, I started when I was in, uh, third grade, /'",B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'A',A,b'<Laughter>.  /',A,,x,x,x,x,x,x,AllMatch,NotConMatch,NotMatch
b'B',B,"b""and I've, I still play the piano as of today.   /""",B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'A',A,b'Do you?   /',A,,qy,qy,bh,bh,qy,bh,AllNotMatch,ConMatch_eda4_eda3_con,NotMatch
b'B',B,"b'Yes,  /'",B,,aa,ny,ny,ny,ny,ny,AllNotMatch,ConMatch,NotMatch
b'B',B,b'I do. /',B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'A',A,"b'I started, - /'",A,,sd,%,sd,%,sd,sd,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'A',A,b'I think I was in the fifth grade  /',A,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'A',A,b'and I played it for maybe three months <laughter>. /',A,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'B',B,"b'But, then, again, I was also in, uh, the marching band.  /'",B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'B',B,"b'I played the drums,  /'",B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'B',B,"b'I played the clarinet,  /'",B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'B',B,b'I played the trumpet. /',B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'A',A,b'Wow <laughter>.   /',A,,ba,ba,ba,ba,ba,ba,AllMatch,NotConMatch,NotMatch
b'B',B,"b'Uh, you know, whatever - /'",B,,%,%,%,%,%,%,AllMatch,NotConMatch,NotMatch
b'B',B,"b'and so I,'",B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'A',A,b'<Laughter>.  /',A,,x,x,x,x,x,x,AllMatch,NotConMatch,NotMatch
b'B',B,b'and I sing in the choir today  /',B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'B',B,"b'so, -/'",B,,%,%,%,%,%,%,AllMatch,NotConMatch,NotMatch
b'A',A,b'All right <laughter>.   -/',A,,"fo_o_fw_""_by_bc",b,b,b,b,b,AllNotMatch,ConMatch,NotMatch
b'B',B,"b'I en-, I enjoy the music,  /'",B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'B',B,b'it gives me an out. /',B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'A',A,b'Yeah.   /',A,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'B',B,"b'It always sounds like, - /'",B,,sv,%,sv,sv,%,sv,AllNotMatch,ConMatch_eda4_eda3_strong,NotMatch
b'B',B,"b""for my playing the piano when I was depressed and didn't have anything else to do and there was no one to play with I could always go play with the piano, you know. /""",B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'A',A,b'True <laughter>.   /',A,,aa,aa,aa,ba,b,xx,AllNotMatch,NotConMatch,NotMatch
b'B',B,b'<Laughter>.  /',B,,x,x,x,x,x,x,AllMatch,NotConMatch,NotMatch
b'A',A,b'<Laughter>.  /',A,,x,x,x,x,x,x,AllMatch,NotConMatch,NotMatch
b'B',B,"b'So, how long did you play?   /'",B,,qw,qw,qw,qw,qw,qw,AllMatch,NotConMatch,NotMatch
b'A',A,b'Only for about three months.   /',A,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'B',B,b'Three months.   /',B,,b^m,b^m,b^m,b^m,sd,b^m,AllNotMatch,ConMatch_eda4_eda3_strong,NotMatch
b'A',A,"b'Yeah,  /'",A,,b,b,aa,b,b,b,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'A',A,b'me and my brother both took the classes  /',A,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'A',A,b'and we got pretty bored quick <laughter>. /',A,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'B',B,"b'I was going to say, y-, y-, you got as far as the, uh, chop sticks, huh. /'",B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'A',A,"b'Um, well, I could play, uh, the wood chuck song.   /'",A,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'B',B,"b'Oh, the wood chuck song <laughter>.    /'",B,,sd,sd,sd,b^m,ba,xx,AllNotMatch,NotConMatch,NotMatch
b'A',A,b'And I still can to this date.   /',A,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'B',B,b'<Laughter>.  /',B,,x,x,x,x,x,x,AllMatch,NotConMatch,NotMatch
b'A',A,b'<Laughter>.  /',A,,x,x,x,x,x,x,AllMatch,NotConMatch,NotMatch
b'B',B,"b""And your mother's saying, and although, the money that we spent for those piano lessons --""",B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'A',A,b'<Laughter> Yeah.  /',A,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'A',A,"b'Yep,  /'",A,,aa,b,b,aa,b,b,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'A',A,b'they went out and bought us a piano  /',A,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'A',A,b'and for three months <laughter>. /',A,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'B',B,"b'Oh, bless your heart.   /'",B,,ba,fc,ba,ba,ba,ba,AllNotMatch,ConMatch,NotMatch
b'A',A,b'<Laughter>.  /',A,,x,x,x,x,x,x,AllMatch,NotConMatch,NotMatch
b'B',B,"b'Did you ever, did you ever just bang on it or do anything with it at all. /'",B,,qy,qy,qy,qy,qy,qy,AllMatch,NotConMatch,NotMatch
b'A',A,"b'Oh, yeah,  /'",A,,b,b,ny,ny,ny,ny,AllNotMatch,ConMatch,NotMatch
b'A',A,b'any time I got bored <laughter>.   /',A,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'B',B,"b'Oh, okay,  /'",B,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'B',B,"b'but I mean, can you play anything on it, other than wood chuck song? /'",B,,qy,qy,qy,qy,qy,qy,AllMatch,NotConMatch,NotMatch
b'A',A,b'No.   /',A,,nn,nn,nn,nn,nn,nn,AllMatch,NotConMatch,NotMatch
b'B',B,b'No.   /',B,,nn,nn,nn,nn,nn,nn,AllMatch,NotConMatch,NotMatch
b'A',A,"b'And Jaws,  /'",A,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'A',A,b'but I think everybody can.   /',A,,sv,sv,sv,sv,sv,sv,AllMatch,NotConMatch,NotMatch
b'B',B,b'Okay.   /',B,,bk,b,bk,b,b,b,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'A',A,b'<Laughter>.  /',A,,x,x,x,x,x,x,AllMatch,NotConMatch,NotMatch
b'B',B,"b""I c-, I, I can still read music if I'm lucky  /""",B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'B',B,"b'because I, - /'",B,,%,%,%,%,%,%,AllMatch,NotConMatch,NotMatch
b'B',B,"b'if I work real hard I can still barely read the music,  /'",B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'B',B,"b'but, see, I played the piano --'",B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'A',A,b'Yeah.   /',A,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'B',B,b'so -- -/',B,,%,%,%,%,%,%,AllMatch,NotConMatch,NotMatch
b'A',A,b'Yeah.   /',A,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'B',B,"b'-- I played chic-, uh, concertos and other stuff  /'",B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'B',B,"b'but, -/'",B,,%,%,%,%,%,%,AllMatch,NotConMatch,NotMatch
b'A',A,b'<Laughter>.  /',A,,x,x,x,x,x,x,AllMatch,NotConMatch,NotMatch
b'B',B,"b""I got to the point where I wasn't really reading music, I was memorizing music,  /""",B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'B',B,"b""so because of that, I can't read music as well as I used to,  /""",B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'B',B,b'but --',B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'A',A,b'Yeah.   /',A,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'B',B,"b'but I enjoy it, though.  /'",B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'B',B,b'I find it to be a good out  /',B,,sd,sd,sv,sd,sd,sd,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'B',B,b'and I still enjoy the marching band  /',B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'B',B,"b'and I still enjoy, uh, singing in the choir  /'",B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'B',B,"b'so, -/'",B,,%,%,%,%,%,%,AllMatch,NotConMatch,NotMatch
b'A',A,b'Do you sing at choir at your church?   /',A,,qy,qy,qy,qy,qy,qy,AllMatch,NotConMatch,NotMatch
b'B',B,"b'Yes,  /'",B,,aa,ny,ny,ny,ny,ny,AllNotMatch,ConMatch,NotMatch
b'B',B,b'I do.   /',B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'A',A,b'Yeah.  /',A,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'B',B,"b'Yes,  /'",B,,aa,ny,b,b,b,b,AllNotMatch,ConMatch,NotMatch
b'B',B,b'I do.  /',B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'B',B,"b""That's, - /""",B,,%,%,%,%,%,%,AllMatch,NotConMatch,NotMatch
b'B',B,"b""in fact, that's about the only musical thing that I still do --""",B,,sd,sd,sd,sd,sv,sd,AllNotMatch,ConMatch_eda4_eda3_strong,NotMatch
b'A',A,b'Yeah.  /',A,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'A',A,"b'I tried out for choir when I was, think, in the seventh grade  /'",A,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'A',A,"b""and they wouldn't let me in. /""",A,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'B',B,b'<Laughter>.  /',B,,x,x,x,x,x,x,AllMatch,NotConMatch,NotMatch
b'A',A,"b'<Laughter> So,'",A,,sd,sd,sd,sv,ba,xx,AllNotMatch,NotConMatch,NotMatch
b'B',B,b'<Laughter>.  /',B,,x,x,x,x,x,x,AllMatch,NotConMatch,NotMatch
b'B',B,"b'<Laughter> Well,'",B,,aa,aa,b,sv,ba,xx,AllNotMatch,NotConMatch,NotMatch
b'A',A,b'<Laughter>. /',A,,x,x,x,x,x,x,AllMatch,NotConMatch,NotMatch
b'B',B,"b'I do know if they want me to or not,  /'",B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'B',B,b'but at least I do sing in it <laughter>. /',B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'A',A,"b'<Laughter> Yeah, /'",A,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'B',B,"b""<Laughter> That's pretty good.   /""",B,,ba,ba,ba,ba,ba,ba,AllMatch,NotConMatch,NotMatch
b'A',A,b'<Laughter>.  /',A,,x,x,x,x,x,x,AllMatch,NotConMatch,NotMatch
b'B',B,"b'Well, -/'",B,,%,%,%,%,%,%,AllMatch,NotConMatch,NotMatch
b'A',A,b'I never really learned the music or anything.  /',A,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'A',A,"b'I never learned,  /'",A,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'A',A,b'I got right to where I was figuring out where all the keys were on the piano  /',A,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'A',A,"b""and that's about when I quit. /""",A,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'B',B,"b'I was at, - /'",B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'B',B,"b'I actually went to the University of Texas at one time thinking that I would, c-, be a musician.  /'",B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'B',B,b'I wanted to be a high school band director. /',B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'A',A,b'Yeah.   /',A,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'B',B,"b'But after one semester of that, I said n-, no,'",B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'A',A,b'<Laughter>.  /',A,,x,x,x,x,x,x,AllMatch,NotConMatch,NotMatch
b'B',B,"b""this isn't for me.  /""",B,,sd,sd,sd,^q,sd,sd,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'B',B,"b'enjoy it, but not for profession, no. /'",B,,sv,sv,^q,sv,sv,sv,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'A',A,b'Yeah.   /',A,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'B',B,"b""And besides that I kind of learned I wasn't really that good <laughter>. /""",B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'A',A,b'<Laughter>.  /',A,,x,x,x,x,x,x,AllMatch,NotConMatch,NotMatch
b'B',B,b'I gave up.   /',B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'A',A,b'Yeah.   /',A,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'B',B,"b'Course, my mom thought I was, - /'",B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'B',B,"b'but, uh, you know, -/'",B,,%,%,%,%,%,%,AllMatch,NotConMatch,NotMatch
b'A',A,"b'<Laughter> Of course,  /'",A,,aa,aa,aa,aa,aa,aa,AllMatch,NotConMatch,NotMatch
b'A',A,b'parents always do.   /',A,,sv,sd,sv,sv,sd,sv,AllNotMatch,ConMatch_eda4_eda3_strong,NotMatch
b'B',B,"b'Oh, yeah,  /'",B,,b,b,aa,aa,b,aa,AllNotMatch,ConMatch_eda4_eda3_con,NotMatch
b'B',B,"b'so, -/'",B,,%,%,%,%,%,%,AllMatch,NotConMatch,NotMatch
b'A',A,"b""They're nice that way.   /""",A,,sv,sv,sv,sv,sv,sv,AllMatch,NotConMatch,NotMatch
b'B',B,b'Yes.  /',B,,b,b,aa,aa,b,aa,AllNotMatch,ConMatch_eda4_eda3_con,NotMatch
b'A',A,b'<Laughter>. /',A,,x,x,x,x,x,x,AllMatch,NotConMatch,NotMatch
b'B',B,"b'Well, what else can we d-, uh, talk about,  /'",B,,qw,qh,qw,qw,qw,qw,AllNotMatch,ConMatch,NotMatch
b'B',B,"b'uh, -/'",B,,%,%,%,%,%,%,AllMatch,NotConMatch,NotMatch
b'A',A,"b""Uh, well, I don't, d-, - /""",A,,sd,%,%,%,%,%,AllNotMatch,ConMatch,NotMatch
b'A',A,"b'so you listen to kind of church music, gospel? /'",A,,qy,qy,qy,qy,qy,qy,AllMatch,NotConMatch,NotMatch
b'B',B,"b'No,  /'",B,,nn,nn,nn,nn,nn,nn,AllMatch,NotConMatch,NotMatch
b'B',B,"b'no,  /'",B,,nn,nn,nn,nn,nn,nn,AllMatch,NotConMatch,NotMatch
b'B',B,"b'I, I listen to K V I L.   /'",B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
