speaker,utt_id,utterance,emotion,sentiment,eda1,eda2,eda3,eda4,eda5,EDA,all_match,con_match,match
b'Ses05M_script02_2_M',007,b'',fru,,br,qy,qw,qw,br,qw,AllNotMatch,ConMatch_eda4_eda3_con,NotMatch
b'Ses05M_script02_2_F',007,b'',xxx,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses05M_script02_2_M',008,b'',xxx,,qw,qw,qw,qy,qw,qw,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'Ses05M_script02_2_F',008,b'',fru,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses05M_script02_2_M',009,b'',fru,,qy,qy,qy,qy,qy,qy,AllMatch,NotConMatch,NotMatch
b'Ses05M_script02_2_F',009,b'',ang,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses05M_script02_2_M',010,b'',xxx,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses05M_script02_2_F',010,b'',ang,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses05M_script02_2_M',011,b'',fru,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses05M_script02_2_F',011,b'',fru,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses05M_script02_2_M',012,b'',fru,,sv,sv,sd,sd,sd,sd,AllNotMatch,ConMatch,NotMatch
b'Ses05M_script02_2_F',012,b'',sad,,qw,qo,qw,qw,qw,qw,AllNotMatch,ConMatch,NotMatch
b'Ses05M_script02_2_M',013,b'',fru,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses05M_script02_2_M',014,b'',fru,,br,br,qw,qw,b,qw,AllNotMatch,ConMatch_eda4_eda3_con,NotMatch
b'Ses05M_script02_2_F',013,b'',sad,,sv,sv,sv,sd,sv,sv,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'Ses05M_script02_2_F',014,b'',sad,,qw,qo,qo,qw,qw,qw,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'Ses05M_script02_2_M',015,b'',xxx,,sd,sd,sv,sd,sv,sv,AllNotMatch,ConMatch_eda5_eda3_con,NotMatch
b'Ses05M_script02_2_F',015,b'',sad,,qw,qy,qw,qw,qw,qw,AllNotMatch,ConMatch,NotMatch
b'Ses05M_script02_2_M',016,b'',neu,,sd,sd,sd,sv,sv,sv,AllNotMatch,ConMatch_eda5_eda4_con,NotMatch
b'Ses05M_script02_2_F',016,b'',sad,,sd,qh,ad,qh,qy,xx,AllNotMatch,NotConMatch,NotMatch
b'Ses05M_script02_2_M',017,b'',xxx,,sd,sv,ad,^q,sd,xx,AllNotMatch,NotConMatch,NotMatch
b'Ses05M_script02_2_F',017,b'',sad,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses05M_script02_2_M',018,b'',xxx,,qh,qh,sv,fc,sv,sv,AllNotMatch,ConMatch_eda5_eda3_con,NotMatch
b'Ses05M_script02_2_F',018,b'',sad,,sd,sd,sd,^q,sd,sd,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'Ses05M_script02_2_M',019,b'',xxx,,sv,sv,^q,sv,sv,sv,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'Ses05M_script02_2_F',019,b'',sad,,fc,fc,ad,^q,fc,fc,AllNotMatch,NotConMatch,ConfMatchSecond124
b'Ses05M_script02_2_M',020,b'',fru,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses05M_script02_2_F',020,b'',xxx,,fc,fc,fc,aa,"fo_o_fw_""_by_bc",fc,AllNotMatch,NotConMatch,ConfMatchSecond124
b'Ses05M_script02_2_M',021,b'',fru,,qy,qy,qy,qy,qy,qy,AllMatch,NotConMatch,NotMatch
b'Ses05M_script02_2_F',021,b'',xxx,,br,qw,qw,qh,br,xx,AllNotMatch,NotConMatch,NotMatch
b'Ses05M_script02_2_M',022,b'',fru,,sv,qh,h,sd,sd,sd,AllNotMatch,ConMatch_eda5_eda4_con,NotMatch
b'Ses05M_script02_2_F',022,b'',sad,,sd,sd,sd,qh,qy^d,sd,AllNotMatch,NotConMatch,ConfMatchFirst123
b'Ses05M_script02_2_M',023,b'',fru,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses05M_script02_2_F',023,b'',sad,,sv,sv,sv,sd,sd,sd,AllNotMatch,ConMatch_eda5_eda4_con,NotMatch
b'Ses05M_script02_2_M',024,b'',ang,,sd,sv,sd,sd,sd,sd,AllNotMatch,ConMatch,NotMatch
b'Ses05M_script02_2_M',025,b'',ang,,qw,qh,qw,qh,qw,qw,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'Ses05M_script02_2_M',026,b'',ang,,sd,qy,^q,qy,sv,qy,AllNotMatch,NotConMatch,ConfMatchOnlyTwo12
b'Ses05M_script02_2_F',024,b'',xxx,,sv,sv,sv,sv,sv,sv,AllMatch,NotConMatch,NotMatch
b'Ses05M_script02_2_M',027,b'',xxx,,sd,sv,sv,sv,sv,sv,AllNotMatch,ConMatch,NotMatch
b'Ses05M_script02_2_F',025,b'',xxx,,qy,qy,qy,qy,qy,qy,AllMatch,NotConMatch,NotMatch
b'Ses05M_script02_2_M',028,b'',fru,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses05M_script02_2_F',026,b'',sad,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses05M_script02_2_M',029,b'',sad,,sv,sv,sv,sd,sv,sv,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'Ses05M_script02_2_F',027,b'',sad,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses05M_script02_2_M',030,b'',sad,,sd,sd,sd,sd,sv,sd,AllNotMatch,ConMatch_eda4_eda3_strong,NotMatch
b'Ses05M_script02_2_F',028,b'',sad,,sv,sv,sv,sv,sv,sv,AllMatch,NotConMatch,NotMatch
b'Ses05M_script02_2_F',029,b'',sad,,ba,ba,ba,ba,sv,ba,AllNotMatch,ConMatch_eda4_eda3_strong,NotMatch
b'Ses05M_script02_2_M',031,b'',sad,,qy,qy,qy,qy,qy,qy,AllMatch,NotConMatch,NotMatch
b'Ses05M_script02_2_F',030,b'',sad,,sd,sd,na,sd,sd,sd,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'Ses05M_script02_2_M',032,b'',sad,,sv,qy,ad,qy,sv,qy,AllNotMatch,NotConMatch,ConfMatchOnlyTwo12
b'Ses05M_script02_2_F',031,b'',sad,,sv,sv,sv,sv,sv,sv,AllMatch,NotConMatch,NotMatch
b'Ses05M_script02_2_M',033,b'',sur,,sv,sv,sv,sv,sv,sv,AllMatch,NotConMatch,NotMatch
b'Ses05M_script02_2_F',032,b'',sad,,sd,sd,sd,sd,sv,sd,AllNotMatch,ConMatch_eda4_eda3_strong,NotMatch
b'Ses05M_script02_2_M',034,b'',hap,,sd,sd,sv,sv,sv,sv,AllNotMatch,ConMatch,NotMatch
b'Ses05M_script02_2_F',033,b'',xxx,,sv,sd,sv,sv,sd,sv,AllNotMatch,ConMatch_eda4_eda3_strong,NotMatch
b'Ses05M_script02_2_M',035,b'',hap,,sv,sv,sv,sv,sv,sv,AllMatch,NotConMatch,NotMatch
b'Ses05M_script02_2_F',034,b'',hap,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses05M_script02_2_M',036,b'',hap,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses05M_script02_2_F',035,b'',xxx,,sd,sv,sd,sd,sd,sd,AllNotMatch,ConMatch,NotMatch
b'Ses05M_script02_2_M',037,b'',hap,,fc,sd,^q,aa,"fo_o_fw_""_by_bc",xx,AllNotMatch,NotConMatch,NotMatch
b'Ses05M_script02_2_F',036,b'',xxx,,ad,sv,ad,sv,fc,xx,AllNotMatch,NotConMatch,NotMatch
b'Ses05M_script02_2_M',038,b'',xxx,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses05M_script02_2_F',037,b'',hap,,qw,qw,qw,qw,qw,qw,AllMatch,NotConMatch,NotMatch
b'Ses05M_script02_2_M',039,b'',xxx,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses05M_script02_2_F',038,b'',hap,,qy,qy,qy,qy,qy,qy,AllMatch,NotConMatch,NotMatch
b'Ses05M_script02_2_M',040,b'',hap,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses05F_script02_2_M',000,b'',exc,,qy,ad,qy,qy,qy,qy,AllNotMatch,ConMatch,NotMatch
b'Ses05F_script02_2_F',000,b'',xxx,,qy,qy,qy,qy,qy,qy,AllMatch,NotConMatch,NotMatch
b'Ses05F_script02_2_M',001,b'',fru,,qy,qy,qy,qy,qy,qy,AllMatch,NotConMatch,NotMatch
b'Ses05F_script02_2_F',001,b'',xxx,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses05F_script02_2_M',002,b'',neu,,sv,^q,sv,sd,qy,sv,AllNotMatch,NotConMatch,ConfMatchOnlyTwo12
b'Ses05F_script02_2_F',002,b'',xxx,,ad,sd,bf,^q,sd,xx,AllNotMatch,NotConMatch,NotMatch
b'Ses05F_script02_2_M',003,b'',neu,,sv,qy,sv,qh,sv,sv,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'Ses05F_script02_2_F',003,b'',xxx,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses05F_script02_2_M',004,b'',xxx,,sv,sd,sv,qy,sv,sv,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'Ses05F_script02_2_F',004,b'',fru,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses05F_script02_2_M',005,b'',neu,,qy,qy,qy^d,qy,qy,qy,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'Ses05F_script02_2_F',005,b'',ang,,sv,sd,sv,^q,sv,sv,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'Ses05F_script02_2_M',006,b'',fru,,ba,ba,sd,sd,aa,sd,AllNotMatch,ConMatch_eda4_eda3_con,NotMatch
b'Ses05F_script02_2_F',006,b'',fru,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses05F_script02_2_M',007,b'',fru,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses05F_script02_2_F',007,b'',fru,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses05F_script02_2_M',008,b'',fru,,qy,qy,sd,qw,qw,qw,AllNotMatch,ConMatch_eda5_eda4_con,NotMatch
b'Ses05F_script02_2_F',008,b'',fru,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses05F_script02_2_M',009,b'',fru,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses05F_script02_2_F',009,b'',fru,,qw,qw,qw,qw,qw,qw,AllMatch,NotConMatch,NotMatch
b'Ses05F_script02_2_M',010,b'',neu,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses05F_script02_2_F',010,b'',fru,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses05F_script02_2_M',011,b'',fru,,sv,sv,sv,sv,sd,sv,AllNotMatch,ConMatch_eda4_eda3_strong,NotMatch
b'Ses05F_script02_2_F',011,b'',fru,,sv,sv,sv,sv,sv,sv,AllMatch,NotConMatch,NotMatch
b'Ses05F_script02_2_M',012,b'',fru,,sv,sv,sv,sv,sv,sv,AllMatch,NotConMatch,NotMatch
b'Ses05F_script02_2_F',012,b'',fru,,sd,sd,sd,sv,sd,sd,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'Ses05F_script02_2_M',013,b'',fru,,sd,sd,sd,sd,x,sd,AllNotMatch,ConMatch_eda4_eda3_strong,NotMatch
b'Ses05F_script02_2_M',014,b'',xxx,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses05F_script02_2_M',015,b'',xxx,,sv,sv,sd,sv,sd,sd,AllNotMatch,ConMatch_eda5_eda3_con,NotMatch
b'Ses05F_script02_2_F',013,b'',sad,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses05F_script02_2_F',014,b'',sad,,sv,sv,sd,sv,sv,sv,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'Ses05F_script02_2_F',015,b'',hap,,sd,sd,sv,sd,sd,sd,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'Ses05F_script02_2_M',016,b'',neu,,sd,sd,sd,sv,sv,sv,AllNotMatch,ConMatch_eda5_eda4_con,NotMatch
b'Ses05F_script02_2_F',016,b'',sad,,sd,sd,ad,sv,sv,sv,AllNotMatch,ConMatch_eda5_eda4_con,NotMatch
b'Ses05F_script02_2_M',017,b'',xxx,,sd,sd,sd,sd,sv,sd,AllNotMatch,ConMatch_eda4_eda3_strong,NotMatch
b'Ses05F_script02_2_F',017,b'',sad,,sv,sv,sv,sv,sv,sv,AllMatch,NotConMatch,NotMatch
b'Ses05F_script02_2_M',018,b'',exc,,sv,qy,sv,sv,sv,sv,AllNotMatch,ConMatch,NotMatch
b'Ses05F_script02_2_F',018,b'',sad,,sd,sd,sv,sv,sv,sv,AllNotMatch,ConMatch,NotMatch
b'Ses05F_script02_2_M',019,b'',exc,,qw,qo,qw,qh,qw,qw,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'Ses05F_script02_2_F',019,b'',sad,,sd,sd,sd,sd,sv,sd,AllNotMatch,ConMatch_eda4_eda3_strong,NotMatch
b'Ses05F_script02_2_M',020,b'',exc,,qy,sv,sv,qy,qy,qy,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'Ses05F_script02_2_F',020,b'',fru,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses05F_script02_2_M',021,b'',xxx,,sd,qy^d,sd,qy^d,sv,sd,AllNotMatch,NotConMatch,ConfMatchOnlyTwo12
b'Ses05F_script02_2_F',021,b'',xxx,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses05F_script02_2_M',022,b'',fru,,qw,qh,qh,qw,qw,qw,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'Ses05F_script02_2_F',022,b'',xxx,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses05F_script02_2_M',023,b'',fru,,sd,sd,^q,sd,sd,sd,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'Ses05F_script02_2_F',023,b'',fru,,sv,sv,sd,sv,sv,sv,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'Ses05F_script02_2_M',024,b'',fru,,sd,sd,sd,sv,sd,sd,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'Ses05F_script02_2_F',024,b'',fru,,sd,sd,sd,sv,sv,sv,AllNotMatch,ConMatch_eda5_eda4_con,NotMatch
b'Ses05F_script02_2_M',025,b'',ang,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses05F_script02_2_M',026,b'',xxx,,sv,sv,sv,sv,sv,sv,AllMatch,NotConMatch,NotMatch
b'Ses05F_script02_2_M',027,b'',fru,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses05F_script02_2_M',028,b'',xxx,,sd,sv,sd,sv,sd,sd,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'Ses05F_script02_2_F',025,b'',sad,,qy,qo,bh,qh,qy,xx,AllNotMatch,NotConMatch,NotMatch
b'Ses05F_script02_2_M',029,b'',xxx,,sd,sd,sd,sv,sv,sv,AllNotMatch,ConMatch_eda5_eda4_con,NotMatch
b'Ses05F_script02_2_F',026,b'',sad,,sv,sv,sv,sv,sv,sv,AllMatch,NotConMatch,NotMatch
b'Ses05F_script02_2_M',030,b'',xxx,,sv,sv,sv,sv,sv,sv,AllMatch,NotConMatch,NotMatch
b'Ses05F_script02_2_F',027,b'',sad,,sd,sd,sv,sv,sv,sv,AllNotMatch,ConMatch,NotMatch
b'Ses05F_script02_2_M',031,b'',sad,,sv,sv,sv,sv,sv,sv,AllMatch,NotConMatch,NotMatch
b'Ses05F_script02_2_F',028,b'',sad,,sv,sd,sv,sv,sv,sv,AllNotMatch,ConMatch,NotMatch
b'Ses05F_script02_2_M',032,b'',sad,,sd,sv,sv,sd,sv,sv,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'Ses05F_script02_2_F',029,b'',sad,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses05F_script02_2_M',033,b'',sad,,sd,sd,sv,sd,sd,sd,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'Ses05F_script02_2_F',030,b'',sad,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses05F_script02_2_M',034,b'',xxx,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses05F_script02_2_F',031,b'',xxx,,fc,fc,ba,ft,fc,xx,AllNotMatch,NotConMatch,NotMatch
b'Ses05F_script02_2_F',032,b'',sad,,sv,sv,sv,sv,sv,sv,AllMatch,NotConMatch,NotMatch
b'Ses05F_script02_2_M',035,b'',hap,,sd,sd,sd,sv,sd,sd,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'Ses05F_script02_2_F',033,b'',hap,,qy,qy,sv,qh,sv,sv,AllNotMatch,ConMatch_eda5_eda3_con,NotMatch
b'Ses05F_script02_2_M',036,b'',hap,,h,sd,h,sd,h,h,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'Ses05F_script02_2_F',034,b'',hap,,qy,qy,qy,qy,qy,qy,AllMatch,NotConMatch,NotMatch
b'Ses05F_script02_2_M',037,b'',hap,,fc,sd,na,sv,sv,sv,AllNotMatch,ConMatch_eda5_eda4_con,NotMatch
b'Ses05F_script02_2_F',035,b'',xxx,,qy,qy,qy,qy,qy,qy,AllMatch,NotConMatch,NotMatch
b'Ses05F_script02_2_M',038,b'',xxx,,sd,sv,sv,sv,sd,sv,AllNotMatch,ConMatch_eda4_eda3_strong,NotMatch
b'Ses05F_script02_2_F',036,b'',xxx,,qy,qw,qy,qy,qy,qy,AllNotMatch,ConMatch,NotMatch
b'Ses05F_script02_2_M',039,b'',xxx,,sd,sd,^q,aa,sd,sd,AllNotMatch,NotConMatch,ConfMatchFirst123
b'Ses05F_script02_2_F',037,b'',hap,,qy,qy,qy,qy,qy,qy,AllMatch,NotConMatch,NotMatch
b'Ses05F_script02_2_M',040,b'',hap,,sv,sv,sv,sv,sv,sv,AllMatch,NotConMatch,NotMatch
b'Ses05F_script02_2_F',038,b'',xxx,,qy,qy,qy,qy,qy,qy,AllMatch,NotConMatch,NotMatch
b'Ses05F_script02_2_M',041,b'',hap,,sd,sd,na,na,ny,na,AllNotMatch,ConMatch_eda4_eda3_con,NotMatch
b'Ses05F_impro05_F',000,b'',neu,,qy,qy,qy,qy,qw,qy,AllNotMatch,ConMatch_eda4_eda3_strong,NotMatch
b'Ses05F_impro05_M',000,b'',neu,,sv,sv,sv,sd,sv,sv,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'Ses05F_impro05_F',001,b'',neu,,sv,sd,sv,sv,sv,sv,AllNotMatch,ConMatch,NotMatch
b'Ses05F_impro05_M',001,b'',neu,,qw,qh,qw,qh,qw,qw,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'Ses05F_impro05_F',002,b'',neu,,sd,sd,sv,sv,sv,sv,AllNotMatch,ConMatch,NotMatch
b'Ses05F_impro05_M',002,b'',neu,,qw,qo,qw,qw,qw,qw,AllNotMatch,ConMatch,NotMatch
b'Ses05F_impro05_F',003,b'',fru,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses05F_impro05_M',003,b'',neu,,aa,sd,sv,sv,b,sv,AllNotMatch,ConMatch_eda4_eda3_con,NotMatch
b'Ses05F_impro05_F',004,b'',neu,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses05F_impro05_F',005,b'',neu,,sv,sv,sv,sv,sv,sv,AllMatch,NotConMatch,NotMatch
b'Ses05F_impro05_M',004,b'',neu,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'Ses05F_impro05_M',005,b'',neu,,qw,qy,qw,qo,qw,qw,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'Ses05F_impro05_F',006,b'',neu,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses05F_impro05_M',006,b'',neu,,sd,qy^d,sd,qy^d,sd,sd,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'Ses05F_impro05_M',007,b'',neu,,qy,qy,qy,qy,qy,qy,AllMatch,NotConMatch,NotMatch
b'Ses05F_impro05_F',007,b'',neu,,qy,qy,qy,qy,qy,qy,AllMatch,NotConMatch,NotMatch
b'Ses05F_impro05_M',008,b'',neu,,b,b,ny,ny,ny,ny,AllNotMatch,ConMatch,NotMatch
b'Ses05F_impro05_F',008,b'',fru,,fc,sd,ad,sd,sd,sd,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'Ses05F_impro05_M',009,b'',neu,,fc,fc,ft,fc,fc,fc,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'Ses05F_impro05_F',009,b'',fru,,sv,sv,sv,sv,sv,sv,AllMatch,NotConMatch,NotMatch
b'Ses05F_impro05_M',010,b'',neu,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses05F_impro05_F',010,b'',neu,,fc,fc,^q,ft,b,fc,AllNotMatch,NotConMatch,ConfMatchOnlyTwo12
b'Ses05F_impro05_M',011,b'',fru,,sd,sd,sd,sv,sd,sd,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'Ses05F_impro05_F',011,b'',fru,,sv,sd,sv,sd,sv,sv,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'Ses05F_impro05_M',012,b'',neu,,sv,sv,sv,sd,sv,sv,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'Ses05F_impro05_F',012,b'',fru,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses05F_impro05_M',013,b'',fru,,sv,sv,sd,sd,sv,sd,AllNotMatch,ConMatch_eda4_eda3_con,NotMatch
b'Ses05F_impro05_F',013,b'',fru,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses05F_impro05_M',014,b'',neu,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses05F_impro05_F',014,b'',fru,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses05F_impro05_M',015,b'',neu,,sd,sd,sd,sv,sd,sd,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'Ses05F_impro05_F',015,b'',xxx,,qy,qy,qy,qy^d,qy,qy,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'Ses05F_impro05_M',016,b'',neu,,sd,sd,na,na,sv,na,AllNotMatch,ConMatch_eda4_eda3_con,NotMatch
b'Ses05F_impro05_F',016,b'',xxx,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses05F_impro05_M',017,b'',neu,,qw,qh,ad,sd,qw,xx,AllNotMatch,NotConMatch,NotMatch
b'Ses05F_impro05_F',017,b'',fru,,qw,qy,qo,qw,qw,qw,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'Ses05F_impro05_M',018,b'',neu,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses05F_impro05_F',018,b'',ang,,qo,qo,qo,qw,qw,qw,AllNotMatch,ConMatch_eda5_eda4_con,NotMatch
b'Ses05F_impro05_M',019,b'',neu,,sv,sv,sv,sv,sv,sv,AllMatch,NotConMatch,NotMatch
b'Ses05F_impro05_M',020,b'',fru,,sv,sv,sv,sv,sv,sv,AllMatch,NotConMatch,NotMatch
b'Ses05F_impro05_M',021,b'',fru,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses05F_impro05_M',022,b'',neu,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses05F_impro05_M',023,b'',neu,,qy,qy,qy,qy,qy,qy,AllMatch,NotConMatch,NotMatch
b'Ses05F_impro05_F',019,b'',ang,,aa,sd,nn,nn,nn,nn,AllNotMatch,ConMatch,NotMatch
b'Ses05F_impro05_M',024,b'',xxx,,sd,sd,sv,sd,sd,sd,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'Ses05F_impro05_F',020,b'',ang,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses05F_impro05_M',025,b'',neu,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses05F_impro05_F',021,b'',ang,,sv,sv,sv,sv,sv,sv,AllMatch,NotConMatch,NotMatch
b'Ses05F_impro05_M',026,b'',fru,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses05F_impro05_M',027,b'',fru,,sv,sd,sv,sd,sv,sv,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'Ses05F_impro05_F',022,b'',ang,,sv,sv,sv,sv,sv,sv,AllMatch,NotConMatch,NotMatch
b'Ses05F_impro05_M',028,b'',fru,,sv,sv,sv,sv,^2,sv,AllNotMatch,ConMatch_eda4_eda3_strong,NotMatch
b'Ses05F_impro05_F',023,b'',ang,,sd,sd,aa,sd,sv,sd,AllNotMatch,NotConMatch,ConfMatchOnlyTwo12
b'Ses05F_impro05_M',029,b'',fru,,br,br,qw,qw,br,qw,AllNotMatch,ConMatch_eda4_eda3_con,NotMatch
b'Ses05F_impro05_F',024,b'',ang,,qy,qy,qy,qy,qy,qy,AllMatch,NotConMatch,NotMatch
b'Ses05F_impro05_M',030,b'',neu,,sv,sd,na,sd,sd,sd,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'Ses05F_impro05_F',025,b'',xxx,,sd,sd,sv,sv,sd,sv,AllNotMatch,ConMatch_eda4_eda3_con,NotMatch
b'Ses05F_impro05_M',031,b'',neu,,sv,qy,sv,sv,sv,sv,AllNotMatch,ConMatch,NotMatch
b'Ses05F_impro05_F',026,b'',fru,,sv,sv,sv,sv,sv,sv,AllMatch,NotConMatch,NotMatch
b'Ses05F_impro05_M',032,b'',neu,,sd,sd,sv,sv,aa,sv,AllNotMatch,ConMatch_eda4_eda3_con,NotMatch
b'Ses05F_impro05_F',027,b'',fru,,aa,sv,sv,aa,aa,aa,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'Ses05F_impro05_M',033,b'',neu,,sv,sd,sv,sd,sv,sv,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'Ses05F_impro05_F',028,b'',fru,,sv,sd,sv,sv,sv,sv,AllNotMatch,ConMatch,NotMatch
b'Ses05F_impro05_M',034,b'',neu,,sv,sd,sv,sv,sv,sv,AllNotMatch,ConMatch,NotMatch
